X,Y
3.4694503317120584,8.523851026442019
0.5230987226142658,10.794060343723547
2.1980261888729524,9.610341856686887
0.8310107385226684,10.487253272276032
2.5348931463202367,9.631023884766837
4.095179320681063,9.061690768886393
0.45053367362219265,10.084286458210185
4.000343753470726,8.721763416137438
2.8256317697890228,8.303585261043004
2.946738558403037,8.827845282090784
0.9905032860813445,10.742781342836738
2.1805912766941713,7.8857899792983455
1.4795188111041868,10.67650410215104
0.18778837970838846,10.063983123134507
0.15342420186473138,10.306255234257657
2.2655250010061674,9.606018480314166
3.7243203847503388,7.2976103502113485
2.7864770311819846,8.095726143958498
1.9255679978274327,9.499001110039105
0.8403639876630931,9.884646570401266
4.1913066035184645,9.093830036606066
2.995258987307463,8.260921728028393
3.9135740912248558,7.74236795053541
4.242545909473573,9.34575003299273
3.0158148793101742,9.054069115477512
3.9053030864514104,8.871825201133325
3.0786843801678465,8.107303022664146
0.10582595586077492,9.92218722532889
3.752323052437455,8.73720739390419
0.8802106664184695,10.581941676141088
2.292571031186365,9.746059249841407
2.5656135386612258,8.776949010687929
2.420104451434129,8.381023974988631
4.2219289726967375,8.66619538349682
0.874069474110597,10.547392315245002
0.0731743755162495,10.408476480499134
4.24382035905616,10.154249705826741
3.7133728864971705,8.49723072331981
2.283487676600861,9.375752447954401
2.084492035246889,9.399191609585095
0.5836475547348163,10.0406499634112
1.6933956649466986,10.287342846802055
0.4732952037182653,10.387371997690087
3.579154363756571,8.275383550066145
0.3854270220801931,9.638726965864524
1.0297512918448626,10.203642543252082
2.868881157256011,8.42307935262574
1.4691577760188401,10.702119918654622
3.278633713572991,8.849615498333987
4.017841738716098,8.203059699380717
1.7560675149820437,10.421838874839944
0.4672018847188353,9.922577995609547
4.066580418354021,8.842844496376813
3.9243335913847344,9.210228594515094
1.967095562182577,9.107967135532164
4.322395969009766,9.258551114638767
1.9201538405786622,9.106133592464495
1.2865144360250191,9.20976337734311
4.1470095991361795,9.382447329453274
3.681913519192817,8.435412870182539
2.538004540274797,8.544041168809525
3.2216330752070848,7.601064651054478
1.0659328268932406,10.057053035265517
4.478544743517791,10.15220805907676
4.829731257539075,10.483950538921508
1.5850078115289405,9.80235701373216
4.327763091136416,8.852073125728662
1.5514185347005949,10.067936633603383
0.12631972715908546,9.28900392716621
0.24597578886864313,10.791689236187976
0.9231341900713275,10.530068920775577
0.34516670808627026,10.759579526722934
1.2873771170227155,9.898248282386179
4.567908657853373,10.098574776289748
2.2892475598720523,9.590538659535511
0.6510589473979744,9.492405616551167
4.0494583270008935,8.828402477766698
2.01734920240333,9.721950376670105
0.12216322491582055,9.773167560472118
4.284155213138763,8.93038520107807
1.371474095076981,10.353872030998295
3.5455298203599526,8.350947109036673
1.7788617141183165,9.313914404188631
3.971545309132671,8.955507338377847
4.223094305719252,9.121474257539507
2.690737585699792,8.91365671700013
2.795432582016292,8.733074381470054
0.6125499071870993,10.475100314483928
1.8882095928704012,9.562334361784291
2.1437366456452134,8.98755549116691
2.556043231427327,8.56397341408631
4.458812849678472,9.99350233671408
1.5010530579700654,9.043442422698712
1.9822093943922525,9.873922748273198
3.9663661651380706,7.9328179630195725
2.061380386767003,8.709974262610695
0.9243377499545619,9.775109309515
4.201236580441953,8.843647116963599
2.8463569985064425,9.0036510325003
0.3002510277540982,9.294208494378667
4.944584870981005,11.405949438190458
1.1439116660098265,10.818672754442042
3.0735085649008482,8.400519314114312
1.8401334041772972,9.610054271977619
4.013879681741232,8.232617299215816
3.1378092635281445,8.725126893809072
4.106082380991301,8.864503398760824
1.441265693961082,10.799115375915342
1.3739756579638436,9.791234294620526
3.00525945566255,8.785285114126047
4.692570986046688,9.935313102171131
3.5364815467071864,7.944336123931113
1.3170158247837875,11.116480413830466
0.6116796055750251,10.390189054344745
2.2936211459493183,9.551505458491857
4.8740624969833455,9.858005368004736
3.4028718722222235,7.994999879344167
0.9662686614323052,10.316670536234179
0.233696135806975,9.821444221438913
4.763219683853119,10.422017914563106
4.2932450773421325,9.345553160311031
4.139515878742856,8.486918833068238
4.819502614191414,10.354091916867167
2.994682245363374,8.520800600795635
4.654579179238757,9.783497132014972
0.733844071393634,9.698072156002237
0.569801543773461,9.822134491942464
1.8601445108691723,9.839850111542493
3.832800632854534,9.030450851858701
1.6057101573247974,9.486876036807402
3.1901754067231334,9.015385135898027
0.04610550834939442,10.114351945973146
2.71732519237458,8.126885914340178
1.6887732344259176,10.062307772129152
4.490121544247577,9.947982089296355
4.703535192416116,10.111375566204684
1.920609245767847,10.830446077692411
1.9805889617029848,9.759781560619938
4.48639972409674,9.943646935060013
0.2941118405092352,10.146252685701597
2.0268964421478453,10.04366355339846
0.6508777031545621,9.061117626031681
0.4348470446230879,9.768427633514257
3.919821434794939,8.42209469567618
1.5228667767331006,10.28844463888229
2.9202793627763453,8.669638719776271
4.392330892133315,9.851652231779324
4.403960303067703,9.51003239341049
3.004771036228382,8.615319786537306
3.2261387284201657,8.32016007500087
0.28314101419053106,10.217885672682266
1.487420484879609,10.47669189363019
