X1,X2,Y
3.1060190363772104,1.7660432281284595,1
7.564909039019048,10.275582421407726,0
7.949302195874463,4.424895101431784,0
5.043697084219046,0.06147425189632161,1
8.152399175674473,3.867108139070086,0
8.826810552848993,6.435153865176566,0
4.402902932764509,5.003511597981459,1
3.8999006151803326,5.487905692329788,1
8.70753858799328,4.448812732464636,0
8.135824714761515,4.9260343702481615,0
6.208920473466298,3.148655946958814,1
5.315171784866356,4.400159763104789,1
9.026164288933984,3.907167439452812,0
3.8438204018252486,2.9453755187604806,1
9.162146641241213,10.527688159699132,0
0.8102287095355338,1.779846536667919,1
3.6626017755649705,5.595752992842325,1
7.224227536065648,4.825786060072002,0
4.001174676073241,3.0719365363640567,1
6.2061916586049755,1.5512138420163337,0
4.826901927650332,4.4089039346973085,1
6.855395298509682,7.211173925594323,0
5.468798924797579,8.5759592649115,0
6.383310691743714,3.745269231767328,1
9.683349425992283,9.781921030926066,0
2.1889447191126585,7.352370851152923,1
8.772507378378105,6.645550747530747,0
3.877704688954192,7.712113732897136,1
1.4283791328291309,2.7235798848933834,1
4.9569065890594,4.059161941950474,1
5.487374239585107,5.233425239341102,1
11.727602124265008,1.5754521510574886,0
7.4632603901144146,2.5889603102076655,1
8.598141059188753,7.153081287692244,0
7.05195821974863,4.886608567018141,0
9.361312008762912,1.3630020192167716,0
3.313631932138925,4.97442026921569,1
2.784032877659615,5.732905803691614,1
8.108579060005624,-1.063766626780061,1
7.423974025971985,2.7508210413965752,1
8.479111990007794,5.3024532585888995,0
8.495584399497094,3.2056864311206024,0
8.798650873959152,6.336976338411612,0
7.594707350741636,3.688061311722132,0
5.944298882636188,3.8305635774784235,0
6.467920232954342,5.199764153005255,0
4.578860113405951,3.3970155121069068,1
8.675196964390112,2.43656512464794,1
6.634232007101332,5.8725152086818335,0
6.940947878592877,3.9568842327539446,1
4.3439285094309055,2.3197019614133083,1
10.636303108360273,4.061389430588201,0
2.0300395327510206,1.927645200577349,1
5.864705864536963,7.486104855761697,1
0.37914066440962424,2.1933838754397845,1
3.317566232651132,6.624073013498851,1
6.123694771813792,2.521856874810415,0
10.54479015709242,2.1008667822732248,0
4.693982500746738,5.748385786661099,1
1.8289530728641168,4.726419522005938,1
1.9948746585786705,6.4146964064913465,1
10.76599449770585,4.955078252977147,0
1.4611362818282911,3.475352289631858,1
9.279265526387405,3.075942336189617,0
5.558429130428483,3.7943714106299717,1
2.7732051956901587,2.576472737375402,1
9.000139170056451,8.902206473080122,0
7.279686858261944,4.083519221325014,0
9.51082796479627,5.4305371619388865,0
2.308999517938669,9.285845369411422,1
6.9783328525884905,4.442593150069242,1
2.1936819260062403,1.8054438751619366,1
9.17016855900345,4.6514036944958255,0
4.457854511008107,6.185482114581679,1
2.545171236453476,3.5082493192288418,1
4.219945085392965,8.013122253955329,1
6.7364405244519165,5.783250235053616,1
11.584678393293885,2.374574586815537,0
5.421722942138957,2.376329895850552,1
7.480312611273223,4.3751156456872,0
8.094143270651422,5.789688418654409,0
9.719176827434833,3.7269529911653017,0
5.52922259337644,1.6211130583042777,1
5.424101898449781,2.8413266855686157,1
6.674064288192671,3.513492152411167,1
4.207498679941932,4.230864451369311,1
6.9919145638360725,3.4231196309642424,0
5.386237043007531,3.5092790062996704,1
6.631743342466831,6.1999241719639855,0
5.1050486263159955,1.6938134763916382,1
3.1987115958800474,1.725876923581751,1
7.538201140625122,4.536400975927542,1
7.971442422744875,4.506558386362231,0
4.662396376022967,3.8492642037873606,1
5.690798069220662,2.463861899245837,0
5.481627601003524,2.3961899044799604,1
4.918275406452613,5.312476412609404,1
7.290982583861251,4.790477753865791,0
1.2563242537666124,3.4671642147156074,1
8.242343610663081,5.597967871084093,0
9.90664825622486,0.957490359610059,0
4.204159497419782,6.390112279368958,1
8.822408041414448,6.781529912346234,0
6.131003003909643,3.543132773794595,1
9.45142830624391,6.83395256613847,0
9.401815461831209,6.968376141444831,0
4.449171541529793,1.730583546863421,1
7.028494511434383,5.775348911555197,0
0.8145577290682575,-0.8833414804856643,1
3.292856946677145,3.938682270126432,1
2.6864082390715347,3.42327363509456,1
9.904956690218244,6.9762751651866175,0
7.401539011341926,4.7067821118966275,1
2.3625747911068364,4.325404422391798,1
8.9685762254995,7.726963024852291,0
8.072283873368145,0.8500447986199413,0
8.71167799494564,2.459873043227423,0
4.530443384912131,5.543321568748049,0
8.582410719486127,6.133067392707145,0
-1.1921247935583512,4.9513496762330265,1
3.868378490727425,0.3122695826009294,1
11.821518854554366,6.575929366275229,0
8.532474813655673,5.558856049065475,0
5.691832119234794,2.2396532098563235,0
6.59149590582348,4.519034926483315,0
3.8573815807378016,1.3613218266982932,1
3.4745323434601807,2.3547633625782742,1
9.408456450924348,6.047015935787619,0
6.077910951407786,5.962543696057178,1
8.159684626017258,4.200070838606955,0
4.707367202499628,3.183378475778892,1
4.529302251059215,7.420767409809029,0
6.762575534826015,4.136853117483764,1
9.171198621859716,5.705601120216813,0
4.6729780422043845,6.114210868884556,1
2.736828424151095,2.2658604408744627,1
5.779326830910566,6.268314330485131,1
8.079372074317838,2.6824858321201552,1
7.969179806379773,3.763436229811975,1
8.90000260139095,6.030959061587796,0
2.887439877561455,4.5443279314768805,1
5.341651918638437,4.126766853183128,1
5.401569591451776,5.76228104606443,1
6.237905815596861,5.59015991957248,0
10.865413936852194,4.374696207816574,0
12.247383777187107,5.2445468685176575,0
7.446707745446026,8.84906664003058,0
3.8494774255255484,3.4058838364852475,1
-0.2391939646388277,-0.39384347997698477,1
0.8496412747584876,3.680032687650098,1
4.863136252948015,7.227570194351468,1
6.182519718443504,3.021955883452581,1
2.5286144297014967,2.0730724344588554,1
2.898007921387399,2.7919253474955807,1
4.37706125719528,5.977927566173964,1
0.8277273934140896,3.055238248912473,1
9.848885734686732,4.877507400267371,0
10.095157145785443,7.091876511255331,0
6.309419220867513,5.8302011167631616,0
7.144347780055959,7.997139910277074,0
9.21572437241896,2.839807033684818,0
10.363888211998464,5.782742896843862,0
4.939098853721575,4.984466219693123,1
4.594096858314911,5.743730435003253,1
5.215891845013826,7.307844481224451,0
10.642316384258772,1.9061888935415197,0
5.005620055515568,3.2911551213324794,1
-0.50242613057969,1.74779962801632,1
9.9788296945717,7.777294763263434,0
5.910259837846546,1.6388942276044594,1
9.388206575357529,6.357259347419713,0
6.558822533269977,6.774325880615477,0
0.3541350243305126,4.430751853123322,1
7.105614415733073,1.7014024626513682,1
10.812352278988536,2.5006064544112943,0
4.368884615135828,3.179752308609716,0
6.908686952781266,5.408616596336197,1
7.398917861243258,6.565674449373397,1
3.7042899247127803,2.30493497308449,0
8.942870327464986,2.618048610587071,0
9.054092901909929,6.422224798729646,0
6.226561295029244,5.668395861798018,0
9.11175485277125,3.6362373890177384,0
8.249425907536432,4.354410388783409,0
8.62602625796172,6.733041424336599,0
2.0969581175368877,3.7457390878484667,1
4.728967808491654,0.9703066855691338,1
2.972901810467687,1.852157880152535,1
10.919854963170588,7.030810915625041,0
2.889290287573803,2.9961644422959712,1
3.702516301334275,3.909259176081416,1
5.324063196098059,4.917226920770256,0
5.761280297292865,1.0548668961343401,1
4.72403639134089,5.145184382086491,1
5.863091505546492,4.655064662364788,1
8.007519695590991,2.4620114878532164,0
8.26279073445183,5.868874370204464,0
7.233270839698344,3.436367823853778,0
8.407029112589058,3.4023430853632317,1
6.4377894327492164,4.063964667325029,0
8.810906823140382,5.57818388196007,0
-1.2460085689550615,8.231701457849134,1
10.065446431471722,1.5203924049548814,0
2.912519219088983,5.35091068732501,1
5.339519982441429,2.851839162470777,1
9.727434583369677,4.755816850304652,0
5.729996617049913,3.590277335837076,1
5.857262657089821,4.903078994895234,0
9.991985940491505,6.91111586525491,0
8.549557674104335,5.47469952901885,0
1.3909175782060266,5.079470474685591,1
5.51137768569738,4.020562914310655,1
10.300071449439637,6.983892044685356,0
1.7896168170404283,1.888107322950129,1
5.0243410553675805,1.7159594873172854,1
8.340593790652576,1.496588104415951,0
3.8500390276599052,2.994489565966166,0
8.52344967935981,4.514457457799275,0
8.787784525825352,3.0999489304074332,0
2.3187013120381827,4.021371565022004,1
2.5705092516868167,5.608692083277976,1
4.059123903875235,4.247684032876475,1
6.2445357321158355,8.02368403829236,1
8.928784650101791,-2.1270333212494705,0
4.976721625711446,5.173677204229982,1
9.632254466720081,8.787068935192401,0
3.332510458672864,3.7089832796549835,1
2.517061021144146,1.0588770535919618,1
9.0735676498055,3.5123392641275974,0
7.170990312935621,2.148410533123957,0
4.6454791237704,3.2457011487768868,1
5.126852126455763,5.42143410501131,0
2.0913153784620517,7.182928228194331,1
2.6935923800219346,1.3600681949500402,1
11.817559316182372,5.3118465229062535,0
3.750592640460301,5.908063334270295,1
9.633187853095684,4.83610589634667,0
7.592134267797498,4.635649176668531,0
7.756543182666359,9.731537257680078,0
7.008333989573675,4.173441855162258,0
8.279366548062589,4.553962036235048,0
3.622307304248515,4.422254160656809,1
1.438209457324887,4.6492196118505085,1
3.443291440568724,1.9263626721181195,1
4.6372320308572235,6.794077458283069,1
4.59126130996179,8.159688473667403,1
3.7326515793564417,1.845193350581078,1
8.727129113613296,4.97049577639081,0
8.851061182795716,3.038551284998828,0
8.665013244324498,6.057888817712094,0
5.945062305652774,4.386723032260779,0
0.6404170301701275,5.624846001365009,1
2.713333527666074,2.56925822673741,1
7.685801726306696,3.5190619544385644,0
8.329059085864797,4.139808618247025,0
9.498369201848394,3.6489570431266234,0
4.809168828897491,2.3019809801863698,1
7.443265076813983,5.073572517261421,0
4.654127607765794,3.2940766197163565,1
3.5379528672434275,3.3221414355163246,1
5.698093868748072,5.838119649347932,0
2.2403739025736833,4.2236409556031385,1
8.05547902763504,1.269365357652672,1
8.681505370259528,4.6038500807528635,0
3.7527595018141398,4.332995119133505,0
7.28310437805761,1.1220443310515145,1
5.053767173068705,3.206838769396258,0
6.87221951917749,1.9556408863536587,0
7.310467971490711,6.056576290594788,0
3.444081228436782,3.8956694167403194,1
8.063759947138063,7.686364915057883,0
4.828870022559622,5.899715802275564,1
3.67257760685154,5.379046397575869,1
3.9165089734787353,0.011328713189737716,1
2.4842988009921836,6.031995680246498,1
5.676097167906567,2.1842367744777107,1
4.216328511638563,2.8214286219875646,1
9.303998236268423,3.72753925928733,1
7.360877200319537,3.7600138245575954,0
5.531330716325622,-0.40112887148823795,1
10.565866493749047,5.540675851478744,0
3.287181585523496,0.27486269313160827,1
3.6492145178184203,3.133147486315684,1
3.1510665742733215,6.237709944271728,1
7.609055174606483,4.073161201565074,0
8.34320476397199,6.965635658486209,0
3.8294687157597807,8.860493534931152,0
5.416948242108976,3.74297520515779,1
11.058801348967862,5.4109097078519595,0
1.2699656914313957,3.1574686345199585,1
2.4939174350877424,3.319548260470787,1
7.139096129165694,6.855463542135271,1
6.32231415715942,6.10784250287944,0
0.9382157832267719,5.603776428432968,1
5.233241607128318,2.4250259353296926,1
3.3842665081662093,2.0762309287203555,1
3.4052308579847925,7.277924629046854,1
10.087889310990647,9.215570305586741,0
4.14429772478457,5.2263033568492885,1
2.267479891105328,3.2882232273543313,1
1.0755498761495326,7.701620337944404,1
9.263958891618259,5.079025373386734,0
8.123976901043555,2.944968653564265,0
8.541671697653609,7.783972386892815,0
1.163040307780618,3.720493319578158,1
5.230270916707902,3.7572107779724098,1
6.051527332465369,4.859310245791795,0
5.583968814340706,2.3205979200501687,0
